id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3753,15683521.0,Fiorentini,774.0,Germany,Male,45.0,5.0,122570.89,2.0,1.0,0.0,86622.56,0.0
3754,15784320.0,Chinedum,773.0,France,Female,30.0,7.0,0.0,1.0,1.0,1.0,93081.97,1.0
3755,15572707.0,Hsia,516.0,Germany,Male,40.0,9.0,124365.42,1.0,1.0,1.0,25950.49,0.0
3756,15655590.0,Trevisani,717.0,France,Female,46.0,3.0,0.0,1.0,1.0,0.0,170968.99,1.0
3757,15619360.0,Chimaoke,629.0,France,Male,34.0,9.0,0.0,2.0,0.0,0.0,107965.44,0.0
3758,15688880.0,Okagbue,644.0,Spain,Female,38.0,8.0,141434.04,1.0,1.0,1.0,57972.45,0.0
3759,15602034.0,Fanucci,678.0,France,Male,26.0,4.0,0.0,1.0,1.0,0.0,175091.15,0.0
3760,15667932.0,L?,754.0,Germany,Female,56.0,3.0,127160.78,1.0,1.0,0.0,193018.71,1.0
3761,15791533.0,Mazzanti,613.0,France,Male,27.0,2.0,0.0,2.0,1.0,1.0,91763.67,0.0
3762,15668775.0,Iadanza,705.0,France,Male,51.0,8.0,127801.88,1.0,1.0,1.0,75825.57,0.0
3763,15663830.0,Maclean,628.0,Spain,Male,40.0,7.0,0.0,2.0,1.0,1.0,50783.1,0.0
3764,15656426.0,Uwaezuoke,662.0,Spain,Female,56.0,2.0,0.0,1.0,1.0,0.0,61995.57,1.0
3765,15743817.0,H?,742.0,France,Female,42.0,9.0,0.0,1.0,0.0,1.0,86767.48,0.0
3766,15602979.0,Chukwukere,619.0,France,Male,40.0,7.0,0.0,2.0,1.0,1.0,74850.84,0.0
3767,15746035.0,Ch'en,709.0,France,Male,37.0,8.0,0.0,2.0,1.0,0.0,43795.91,0.0
3768,15696098.0,Ponomarev,724.0,France,Female,56.0,0.0,82231.51,1.0,1.0,1.0,61664.87,1.0
3769,15643826.0,Liao,633.0,France,Male,33.0,6.0,90560.3,1.0,1.0,1.0,137763.93,0.0
3770,15646936.0,Chiang,592.0,Germany,Female,39.0,3.0,129860.37,2.0,0.0,1.0,117038.96,0.0
3771,15658852.0,Toth,648.0,Germany,Male,29.0,2.0,132552.71,1.0,1.0,1.0,90896.04,0.0
3772,15663441.0,Rolon,778.0,France,Female,27.0,0.0,102050.47,1.0,0.0,0.0,113046.81,0.0
3773,15703394.0,Yeh,641.0,France,Female,29.0,10.0,0.0,2.0,1.0,1.0,95857.18,0.0
3774,15634564.0,Chukwubuikem,624.0,Spain,Female,35.0,3.0,111201.41,1.0,1.0,1.0,156908.19,0.0
3775,15772896.0,Martin,710.0,Germany,Male,33.0,9.0,125837.86,1.0,1.0,1.0,147521.35,0.0
3776,15768104.0,De Luca,667.0,France,Male,37.0,6.0,137409.19,1.0,1.0,1.0,137720.57,0.0
3777,15624695.0,Fanucci,613.0,France,Male,23.0,3.0,0.0,2.0,1.0,0.0,151481.86,0.0
3778,15777901.0,Chukwubuikem,573.0,France,Male,53.0,3.0,0.0,2.0,1.0,0.0,141558.04,1.0
3779,15710206.0,Chu,562.0,France,Male,26.0,6.0,0.0,2.0,1.0,0.0,104253.56,0.0
3780,15586517.0,Iadanza,589.0,Spain,Male,34.0,9.0,0.0,1.0,1.0,0.0,126702.41,0.0
3781,15621893.0,Clements,628.0,France,Female,40.0,6.0,0.0,2.0,1.0,0.0,156868.21,0.0
3782,15594577.0,T'ang,806.0,Spain,Female,30.0,2.0,0.0,2.0,1.0,1.0,75825.57,0.0
3783,15776051.0,Chiawuotu,684.0,France,Female,28.0,1.0,0.0,1.0,1.0,1.0,93524.19,0.0
3784,15782210.0,H?,627.0,France,Male,46.0,8.0,141784.02,1.0,1.0,1.0,142956.48,0.0
3785,15725166.0,Lai,598.0,Germany,Male,40.0,3.0,138521.53,1.0,1.0,0.0,35770.84,1.0
3786,15670039.0,Brown,714.0,Germany,Male,28.0,5.0,102540.61,1.0,1.0,0.0,176910.74,0.0
3787,15644856.0,Onyekachi,599.0,France,Male,31.0,6.0,0.0,2.0,0.0,1.0,40652.33,0.0
3788,15663987.0,P'an,781.0,Spain,Male,47.0,4.0,0.0,1.0,0.0,0.0,27308.58,1.0
3789,15718779.0,Ch'in,526.0,Spain,Male,30.0,2.0,131355.25,1.0,1.0,0.0,138552.74,0.0
3790,15654700.0,Maclean,652.0,Germany,Female,45.0,3.0,125879.27,1.0,0.0,1.0,112202.64,1.0
3791,15699195.0,Mazzanti,653.0,Germany,Female,47.0,1.0,127253.98,2.0,1.0,0.0,114442.66,0.0
3792,15602845.0,McElhone,651.0,France,Male,39.0,7.0,0.0,2.0,1.0,0.0,181224.56,0.0
3793,15589401.0,Luffman,509.0,France,Male,35.0,9.0,0.0,2.0,1.0,1.0,124071.71,0.0
3794,15775809.0,Hsing,621.0,France,Male,30.0,6.0,0.0,1.0,1.0,1.0,139048.0,0.0
3795,15781702.0,Iloerika,724.0,France,Male,42.0,8.0,160858.13,1.0,1.0,1.0,62830.97,0.0
3796,15663987.0,Davide,729.0,Germany,Male,35.0,2.0,127095.14,2.0,1.0,0.0,177747.72,1.0
3797,15777909.0,Chukwumaobim,743.0,Spain,Female,35.0,0.0,0.0,1.0,1.0,0.0,52327.57,0.0
3798,15636572.0,Ts'ui,597.0,France,Male,27.0,8.0,0.0,2.0,1.0,0.0,63736.15,0.0
3799,15706537.0,Nebechukwu,609.0,France,Female,32.0,8.0,0.0,1.0,1.0,0.0,102566.46,1.0
3800,15646082.0,Hsiung,590.0,France,Male,43.0,7.0,0.0,2.0,1.0,0.0,68873.8,0.0
3801,15649060.0,Fanucci,576.0,France,Male,34.0,4.0,0.0,2.0,1.0,1.0,177747.03,0.0
3802,15574879.0,Lucciano,682.0,France,Male,44.0,4.0,148061.89,1.0,0.0,1.0,79259.44,1.0
3803,15591724.0,Chidubem,684.0,Germany,Female,31.0,7.0,130812.91,2.0,1.0,1.0,81452.29,0.0
3804,15723032.0,Iweobiegbunam,594.0,France,Female,37.0,3.0,0.0,2.0,1.0,1.0,46884.1,0.0
3805,15699446.0,Lucchese,641.0,France,Female,33.0,1.0,0.0,2.0,1.0,1.0,76637.38,0.0
3806,15624595.0,Manna,621.0,France,Male,45.0,7.0,163700.78,2.0,1.0,0.0,146700.22,0.0
3807,15785819.0,Chibuzo,584.0,France,Female,20.0,8.0,0.0,2.0,1.0,1.0,53353.36,0.0
3808,15770214.0,T'ien,666.0,Germany,Female,31.0,1.0,151855.33,1.0,1.0,1.0,97640.2,0.0
3809,15681697.0,Onyemauchechukwu,645.0,France,Male,36.0,9.0,109044.3,1.0,1.0,1.0,143096.49,0.0
3810,15738954.0,Martin,593.0,Spain,Female,49.0,6.0,0.0,1.0,1.0,1.0,151481.86,1.0
3811,15636454.0,Monds,633.0,France,Female,28.0,6.0,0.0,2.0,1.0,1.0,51117.06,0.0
3812,15726490.0,Lu,711.0,Germany,Female,43.0,8.0,100433.8,1.0,1.0,0.0,149384.43,1.0
3813,15778861.0,Toscani,636.0,Germany,Male,50.0,1.0,141806.0,2.0,1.0,1.0,102628.98,0.0
3814,15589428.0,Chidiegwu,586.0,France,Male,41.0,6.0,152303.66,2.0,1.0,0.0,189016.14,0.0
3815,15692406.0,Kao,706.0,France,Male,38.0,1.0,0.0,2.0,0.0,1.0,121440.8,0.0
3816,15627299.0,Udinese,686.0,Spain,Female,33.0,8.0,0.0,2.0,1.0,0.0,92366.02,0.0
3817,15813640.0,T'ien,628.0,Spain,Male,37.0,3.0,0.0,1.0,1.0,1.0,59650.43,0.0
3818,15665340.0,Chibueze,688.0,France,Male,40.0,6.0,82291.1,1.0,0.0,0.0,133692.88,0.0
3819,15792650.0,Mironova,645.0,France,Female,33.0,9.0,0.0,2.0,1.0,0.0,177065.24,0.0
3820,15751292.0,Calabrese,638.0,Germany,Male,34.0,3.0,140306.38,1.0,1.0,0.0,158750.53,0.0
3821,15754072.0,Pisano,710.0,Germany,Female,46.0,4.0,105890.55,1.0,1.0,1.0,169278.51,1.0
3822,15591510.0,Hsiung,706.0,France,Male,45.0,9.0,111938.27,1.0,0.0,1.0,53974.64,0.0
3823,15779491.0,Aitken,583.0,Spain,Male,36.0,3.0,0.0,2.0,1.0,1.0,61164.45,0.0
3824,15699257.0,Onyeorulu,635.0,France,Male,31.0,5.0,0.0,2.0,1.0,0.0,61326.47,0.0
3825,15671293.0,Kenechukwu,548.0,France,Female,36.0,4.0,0.0,2.0,1.0,1.0,172668.39,0.0
3826,15806447.0,Ch'iu,594.0,France,Male,28.0,0.0,0.0,2.0,1.0,0.0,77965.44,0.0
3827,15643056.0,Ch'ien,721.0,France,Male,42.0,4.0,57530.06,1.0,1.0,1.0,82782.08,0.0
3828,15748649.0,Cremonesi,584.0,France,Male,38.0,4.0,0.0,2.0,1.0,1.0,49463.44,0.0
3829,15718245.0,Chukwuemeka,632.0,France,Male,38.0,5.0,0.0,1.0,0.0,1.0,80963.92,0.0
3830,15683530.0,O'Donnell,537.0,France,Male,31.0,7.0,0.0,2.0,0.0,1.0,159835.53,0.0
3831,15792668.0,Onyemauchechi,790.0,France,Male,41.0,9.0,0.0,1.0,1.0,1.0,137983.45,0.0
3832,15644572.0,Chukwuma,559.0,Spain,Male,39.0,6.0,0.0,2.0,1.0,0.0,131361.57,0.0
3833,15807989.0,Ts'ui,573.0,France,Male,25.0,2.0,0.0,2.0,1.0,0.0,123775.15,0.0
3834,15665590.0,Hsueh,614.0,France,Male,34.0,4.0,0.0,2.0,0.0,0.0,154491.38,0.0
3835,15749472.0,Ejimofor,763.0,France,Female,53.0,9.0,81589.04,1.0,1.0,0.0,177740.58,1.0
3836,15757952.0,T'ang,713.0,Spain,Female,44.0,4.0,81844.71,1.0,1.0,0.0,81617.4,0.0
3837,15585748.0,Mazzanti,724.0,Spain,Male,40.0,7.0,0.0,2.0,0.0,1.0,93826.63,1.0
3838,15673820.0,Kambinachi,674.0,Germany,Male,29.0,1.0,137648.41,1.0,1.0,1.0,91560.63,0.0
3839,15647842.0,Chia,535.0,France,Male,37.0,9.0,0.0,2.0,0.0,1.0,140938.95,0.0
3840,15769312.0,P'eng,578.0,France,Male,30.0,4.0,0.0,2.0,1.0,1.0,140763.18,0.0
3841,15677324.0,Chukwumaobim,556.0,Germany,Female,48.0,1.0,125647.36,1.0,1.0,1.0,92840.67,1.0
3842,15643487.0,Burt,633.0,France,Female,35.0,2.0,0.0,1.0,1.0,0.0,86767.48,1.0
3843,15582325.0,T'ao,481.0,France,Female,31.0,3.0,0.0,2.0,1.0,1.0,114448.77,0.0
3844,15744606.0,Hsing,850.0,France,Male,40.0,8.0,161801.47,1.0,1.0,0.0,103099.22,0.0
3845,15672027.0,Walker,633.0,France,Female,36.0,7.0,157731.9,2.0,1.0,1.0,161845.81,0.0
3846,15600821.0,Chidiebere,757.0,Spain,Male,32.0,5.0,150593.58,1.0,0.0,1.0,86413.11,0.0
3847,15617603.0,Chukwufumnanya,628.0,Spain,Female,35.0,2.0,0.0,2.0,1.0,1.0,121405.03,0.0
3848,15709324.0,Chia,653.0,France,Female,46.0,1.0,0.0,2.0,1.0,1.0,113089.43,0.0
3849,15601589.0,Hsu,648.0,France,Female,33.0,1.0,132578.52,1.0,1.0,1.0,143783.45,0.0
3850,15633474.0,Trevisano,714.0,France,Female,28.0,5.0,0.0,2.0,1.0,1.0,51666.92,0.0
3851,15693737.0,Zetticci,638.0,France,Male,43.0,10.0,0.0,1.0,0.0,1.0,132906.93,1.0
3852,15677783.0,Chukwujekwu,688.0,Germany,Male,33.0,2.0,129278.43,2.0,1.0,1.0,62845.64,0.0
3853,15803750.0,Nkemdilim,605.0,France,Female,42.0,2.0,0.0,2.0,1.0,1.0,60721.4,1.0
3854,15777599.0,Y?an,696.0,France,Male,35.0,7.0,110941.93,1.0,0.0,1.0,96516.84,1.0
3855,15758531.0,L?,578.0,France,Female,35.0,7.0,0.0,2.0,1.0,1.0,141872.05,0.0
3856,15709861.0,Chukwukadibia,728.0,France,Male,37.0,3.0,0.0,2.0,1.0,0.0,56767.67,0.0
3857,15641822.0,Chinedum,579.0,France,Male,37.0,1.0,0.0,1.0,1.0,1.0,126518.9,0.0
3858,15682773.0,Manna,630.0,France,Female,41.0,9.0,0.0,2.0,0.0,0.0,140179.17,0.0
3859,15766776.0,Yefimov,648.0,France,Male,37.0,0.0,141786.78,1.0,1.0,1.0,86480.29,0.0
3860,15757837.0,Scott,678.0,France,Male,35.0,9.0,0.0,2.0,1.0,0.0,86044.98,0.0
3861,15675380.0,Piazza,684.0,Spain,Male,36.0,5.0,0.0,2.0,1.0,0.0,172674.36,0.0
3862,15573456.0,Kao,785.0,Spain,Female,31.0,0.0,0.0,2.0,1.0,1.0,67979.35,0.0
3863,15622480.0,Pardey,614.0,Germany,Female,34.0,3.0,125534.51,2.0,1.0,0.0,122925.44,0.0
3864,15593636.0,Nnonso,850.0,France,Female,41.0,7.0,133701.07,1.0,0.0,0.0,167055.87,1.0
3865,15590199.0,Tuan,724.0,Spain,Female,35.0,9.0,0.0,2.0,1.0,1.0,141180.66,0.0
3866,15583736.0,Ch'ang,605.0,France,Male,37.0,7.0,172274.01,1.0,1.0,1.0,172618.52,0.0
3867,15589435.0,Ch'ien,708.0,France,Male,33.0,1.0,0.0,2.0,1.0,1.0,88890.05,0.0
3868,15730287.0,Chimezie,694.0,Germany,Male,40.0,2.0,137841.53,1.0,1.0,0.0,99347.8,1.0
3869,15571261.0,Manna,721.0,Germany,Female,31.0,6.0,113923.81,1.0,1.0,1.0,134626.06,0.0
3870,15677052.0,Chukwubuikem,611.0,France,Male,32.0,7.0,0.0,2.0,1.0,1.0,158816.09,0.0
3871,15679801.0,Hsieh,637.0,Germany,Female,33.0,1.0,122029.15,2.0,1.0,1.0,166953.49,0.0
3872,15701602.0,Li,703.0,France,Female,35.0,8.0,0.0,1.0,0.0,1.0,62700.08,0.0
3873,15732202.0,Hsia,633.0,France,Male,37.0,8.0,126486.57,1.0,0.0,0.0,38772.65,0.0
3874,15640074.0,Tsai,723.0,France,Male,30.0,4.0,0.0,1.0,1.0,1.0,114072.91,0.0
3875,15789425.0,Yefremov,711.0,France,Female,31.0,2.0,0.0,2.0,0.0,1.0,116046.22,0.0
3876,15783541.0,Ts'ao,537.0,France,Male,34.0,8.0,117020.08,1.0,1.0,0.0,142223.94,0.0
3877,15636589.0,Davison,796.0,France,Male,44.0,5.0,89743.05,1.0,1.0,0.0,149614.61,0.0
3878,15800062.0,Lucchese,663.0,France,Female,37.0,5.0,0.0,2.0,1.0,1.0,59981.62,0.0
3879,15678085.0,Hao,729.0,France,Female,39.0,7.0,112808.18,2.0,1.0,0.0,159654.0,0.0
3880,15794566.0,Iloerika,661.0,France,Male,38.0,5.0,0.0,1.0,1.0,1.0,161909.95,0.0
3881,15574783.0,Hsiung,583.0,France,Male,40.0,7.0,0.0,2.0,1.0,1.0,64872.33,0.0
3882,15719561.0,H?,687.0,Germany,Female,45.0,1.0,90560.3,1.0,1.0,0.0,148098.95,1.0
3883,15679810.0,T'ao,653.0,France,Male,36.0,5.0,0.0,2.0,1.0,0.0,164825.03,0.0
3884,15766458.0,Kao,710.0,France,Female,29.0,2.0,99564.22,1.0,1.0,0.0,54560.79,0.0
3885,15657779.0,Hsia,635.0,Germany,Male,28.0,5.0,82531.11,1.0,1.0,0.0,113048.79,0.0
3886,15633574.0,T'ien,595.0,Germany,Male,29.0,9.0,153895.43,1.0,1.0,1.0,149458.41,0.0
3887,15718779.0,Brown,611.0,France,Female,38.0,5.0,0.0,2.0,1.0,1.0,185561.89,0.0
3888,15770174.0,Ritchie,661.0,France,Male,35.0,5.0,0.0,2.0,0.0,1.0,113666.48,0.0
3889,15771857.0,Smith,678.0,France,Male,56.0,10.0,0.0,1.0,0.0,0.0,136869.31,1.0
3890,15625641.0,Mamelu,593.0,Spain,Male,30.0,8.0,0.0,2.0,1.0,0.0,161884.98,0.0
3891,15706810.0,Pinto,751.0,France,Male,23.0,6.0,0.0,2.0,0.0,0.0,106918.67,0.0
3892,15696733.0,Chukwualuka,735.0,France,Female,27.0,9.0,0.0,2.0,1.0,0.0,177844.06,1.0
3893,15697557.0,Padovano,721.0,France,Female,45.0,3.0,0.0,2.0,0.0,0.0,72929.96,0.0
3894,15641794.0,Chukwualuka,754.0,Spain,Male,29.0,5.0,0.0,1.0,1.0,0.0,48545.1,0.0
3895,15739054.0,Kerr,642.0,Spain,Female,40.0,4.0,0.0,3.0,1.0,0.0,193018.71,1.0
3896,15581840.0,Teng,562.0,France,Male,46.0,1.0,116932.53,1.0,1.0,1.0,122964.18,0.0
3897,15725882.0,Hs?eh,568.0,Germany,Female,40.0,7.0,131778.66,1.0,0.0,1.0,117632.63,1.0
3898,15682533.0,Ch'ang,627.0,Germany,Male,32.0,3.0,128743.8,1.0,1.0,1.0,71139.31,0.0
3899,15642063.0,Nkemdilim,678.0,Spain,Male,33.0,10.0,0.0,2.0,0.0,0.0,109614.57,0.0
3900,15661821.0,Hs?,653.0,Germany,Male,37.0,3.0,134542.73,2.0,0.0,1.0,73656.38,0.0
3901,15702293.0,McDavid,753.0,France,Male,37.0,2.0,0.0,1.0,0.0,1.0,136859.77,0.0
3902,15753837.0,Hs?,716.0,France,Female,42.0,3.0,0.0,2.0,1.0,1.0,129936.53,0.0
3903,15586880.0,Chidiebere,521.0,France,Male,36.0,1.0,0.0,2.0,1.0,1.0,55868.28,0.0
3904,15757837.0,Ni,727.0,Germany,Female,48.0,1.0,115095.88,1.0,1.0,0.0,155061.97,1.0
3905,15722532.0,Nucci,568.0,Spain,Male,36.0,7.0,133658.24,2.0,1.0,1.0,88659.07,0.0
3906,15652674.0,Li,561.0,France,Male,35.0,3.0,0.0,2.0,1.0,1.0,126511.94,0.0
3907,15694879.0,Zito,850.0,France,Female,38.0,7.0,0.0,2.0,1.0,0.0,103942.58,0.0
3908,15602731.0,Tsai,696.0,Germany,Female,44.0,6.0,87739.06,3.0,1.0,1.0,83910.4,1.0
3909,15568915.0,Lo,739.0,Spain,Female,26.0,2.0,152582.2,1.0,0.0,1.0,140136.1,0.0
3910,15585367.0,Lupton,684.0,France,Female,28.0,7.0,0.0,2.0,1.0,1.0,139469.11,0.0
3911,15585907.0,Hsing,627.0,France,Male,31.0,1.0,139834.43,1.0,0.0,0.0,86950.72,0.0
3912,15715707.0,Onyeoruru,699.0,Spain,Female,35.0,3.0,145984.92,1.0,0.0,1.0,46864.0,0.0
3913,15636023.0,H?,627.0,France,Male,35.0,3.0,0.0,2.0,1.0,0.0,126281.83,0.0
3914,15698335.0,P'eng,624.0,France,Female,54.0,8.0,0.0,1.0,1.0,1.0,48930.8,1.0
3915,15775562.0,H?,593.0,Germany,Male,45.0,7.0,133598.4,2.0,0.0,1.0,152845.99,0.0
3916,15636428.0,Pinto,583.0,Spain,Male,42.0,3.0,0.0,2.0,1.0,0.0,56984.58,0.0
3917,15743545.0,Uren,638.0,Germany,Male,40.0,4.0,134919.59,2.0,1.0,0.0,140780.8,0.0
3918,15648067.0,Calabresi,596.0,France,Male,36.0,6.0,0.0,2.0,1.0,1.0,61467.42,0.0
3919,15682641.0,Uwaezuoke,719.0,France,Male,33.0,9.0,0.0,2.0,1.0,0.0,82463.69,0.0
3920,15782778.0,Fanucci,652.0,Germany,Male,40.0,7.0,97700.02,1.0,1.0,0.0,174770.14,0.0
3921,15623202.0,Moore,651.0,France,Male,33.0,8.0,0.0,2.0,1.0,1.0,132973.17,0.0
3922,15737047.0,Ts'ui,735.0,Spain,Male,31.0,8.0,0.0,1.0,1.0,1.0,152846.25,0.0
3923,15579781.0,Bell,755.0,Spain,Male,36.0,10.0,142712.58,2.0,1.0,1.0,93959.96,0.0
3924,15666096.0,Mazzanti,516.0,France,Female,46.0,5.0,0.0,2.0,1.0,1.0,93524.19,0.0
3925,15791958.0,Tung,682.0,Germany,Male,28.0,6.0,117356.19,1.0,0.0,0.0,172665.21,0.0
3926,15574554.0,Toscani,707.0,Spain,Male,32.0,8.0,0.0,2.0,1.0,1.0,183584.14,0.0
3927,15768095.0,Onyekachi,708.0,France,Male,35.0,4.0,0.0,2.0,1.0,1.0,176913.42,0.0
3928,15790412.0,Hsiao,756.0,France,Male,32.0,9.0,0.0,2.0,1.0,1.0,62905.29,0.0
3929,15652401.0,Nnamutaezinwa,598.0,Spain,Female,32.0,6.0,0.0,2.0,1.0,0.0,144874.67,0.0
3930,15744044.0,Hsia,711.0,Spain,Female,35.0,10.0,92347.96,2.0,0.0,1.0,86576.48,0.0
3931,15770159.0,H?,573.0,France,Male,51.0,2.0,0.0,2.0,1.0,1.0,171668.5,0.0
3932,15743067.0,Chiazagomekpele,633.0,Spain,Female,40.0,4.0,0.0,2.0,1.0,1.0,81467.0,0.0
3933,15576676.0,Chidiebere,705.0,France,Female,38.0,6.0,0.0,2.0,0.0,0.0,132038.65,0.0
3934,15766649.0,Ts'ui,732.0,France,Male,53.0,1.0,108891.3,1.0,1.0,1.0,149170.25,0.0
3935,15792934.0,Yermolayeva,619.0,Spain,Male,35.0,6.0,0.0,2.0,1.0,1.0,79577.3,0.0
3936,15785559.0,Chien,585.0,France,Female,38.0,9.0,0.0,2.0,1.0,1.0,81549.74,0.0
3937,15610147.0,Ch'iu,556.0,France,Male,31.0,6.0,108909.12,1.0,1.0,0.0,162763.01,0.0
3938,15692991.0,Walker,646.0,France,Male,42.0,4.0,157842.82,1.0,1.0,0.0,109296.18,0.0
3939,15785042.0,Yuriev,583.0,France,Male,39.0,5.0,0.0,2.0,1.0,1.0,122953.0,0.0
3940,15719170.0,Palermo,713.0,France,Female,30.0,9.0,0.0,2.0,1.0,1.0,114092.52,0.0
3941,15662294.0,L?,651.0,France,Female,44.0,8.0,0.0,2.0,1.0,1.0,100835.19,0.0
3942,15733777.0,Okwuadigbo,727.0,France,Male,45.0,0.0,0.0,1.0,1.0,1.0,96528.0,1.0
3943,15639662.0,Palermo,558.0,France,Female,48.0,5.0,0.0,1.0,1.0,1.0,1710.89,1.0
3944,15807163.0,Ts'ui,774.0,Spain,Male,37.0,2.0,0.0,2.0,0.0,1.0,97910.06,0.0
3945,15578722.0,Milani,833.0,Spain,Male,33.0,3.0,0.0,2.0,1.0,1.0,110273.84,0.0
3946,15605072.0,Mazzanti,588.0,France,Male,45.0,4.0,0.0,2.0,1.0,1.0,132418.59,0.0
3947,15736778.0,Chiu,721.0,Spain,Male,32.0,9.0,0.0,1.0,1.0,0.0,72993.65,0.0
3948,15740283.0,Fan,726.0,France,Male,30.0,1.0,0.0,2.0,1.0,1.0,86733.61,0.0
3949,15756848.0,Boni,679.0,France,Male,34.0,6.0,0.0,2.0,0.0,0.0,86951.3,0.0
3950,15624388.0,Ch'ien,722.0,France,Female,32.0,5.0,118889.66,1.0,1.0,1.0,125445.8,0.0
3951,15690772.0,Yuriev,641.0,France,Male,32.0,5.0,0.0,1.0,1.0,1.0,86575.46,0.0
3952,15635244.0,Cattaneo,521.0,France,Male,32.0,6.0,0.0,2.0,1.0,1.0,60906.12,0.0
3953,15782096.0,Obialo,778.0,France,Female,35.0,7.0,0.0,2.0,1.0,1.0,60721.4,0.0
3954,15621440.0,Aksenov,712.0,France,Female,41.0,4.0,0.0,1.0,0.0,0.0,135088.58,0.0
3955,15591698.0,Trevisani,622.0,Germany,Male,37.0,8.0,115934.74,2.0,0.0,1.0,103517.96,0.0
3956,15569438.0,Kaeppel,629.0,France,Male,28.0,0.0,0.0,2.0,1.0,1.0,143345.69,0.0
3957,15600103.0,Ch'ang,679.0,France,Female,25.0,4.0,0.0,2.0,1.0,1.0,117038.96,0.0
3958,15793723.0,Ch'iu,588.0,Spain,Female,40.0,5.0,152663.77,1.0,1.0,0.0,4554.67,0.0
3959,15652401.0,Pirozzi,568.0,Germany,Female,34.0,9.0,113905.48,2.0,1.0,1.0,64872.33,0.0
3960,15773017.0,Hsia,494.0,France,Female,34.0,6.0,0.0,2.0,1.0,1.0,187980.21,0.0
3961,15699524.0,Zuyev,569.0,Germany,Male,50.0,2.0,116932.58,1.0,0.0,0.0,199808.1,1.0
3962,15664543.0,Ukaegbunam,705.0,Germany,Female,42.0,8.0,155619.58,1.0,0.0,1.0,145560.38,0.0
3963,15687431.0,Udinesi,703.0,France,Male,43.0,1.0,0.0,1.0,1.0,0.0,157097.09,1.0
3964,15681753.0,Ukaegbunam,591.0,Spain,Male,43.0,9.0,112957.26,2.0,1.0,0.0,148611.52,0.0
3965,15573893.0,Ts'ai,762.0,Germany,Female,24.0,1.0,81132.21,1.0,1.0,1.0,125079.65,0.0
3966,15583595.0,Udinese,663.0,France,Female,37.0,3.0,0.0,2.0,0.0,1.0,172524.19,1.0
3967,15728709.0,Nebechi,583.0,Germany,Female,42.0,0.0,131908.35,1.0,1.0,0.0,115507.31,1.0
3968,15600934.0,Chukwuemeka,581.0,France,Female,36.0,8.0,0.0,2.0,1.0,0.0,75664.56,0.0
3969,15633378.0,Onyemauchechi,738.0,France,Male,31.0,8.0,0.0,1.0,1.0,1.0,90821.72,0.0
3970,15652999.0,Okechukwu,666.0,France,Female,29.0,4.0,0.0,2.0,1.0,1.0,105887.04,0.0
3971,15615896.0,Ch'ien,678.0,Spain,Female,34.0,9.0,0.0,1.0,1.0,1.0,121765.0,0.0
3972,15800229.0,Ch'ien,714.0,France,Female,28.0,5.0,112701.04,1.0,1.0,1.0,57905.25,0.0
3973,15791216.0,Onyekaozulu,721.0,France,Male,33.0,2.0,0.0,2.0,1.0,1.0,54474.48,0.0
3974,15750731.0,Nnaife,699.0,France,Male,27.0,9.0,105522.44,1.0,1.0,1.0,29176.04,0.0
3975,15736078.0,Fancher,630.0,Spain,Female,32.0,2.0,0.0,1.0,1.0,0.0,164040.94,0.0
3976,15644833.0,Chiu,633.0,France,Male,38.0,5.0,0.0,2.0,1.0,0.0,141533.19,0.0
3977,15637644.0,Nnonso,687.0,Germany,Female,36.0,5.0,146301.31,1.0,0.0,0.0,158036.72,0.0
3978,15583499.0,Chimezie,813.0,France,Male,28.0,6.0,141751.82,1.0,1.0,1.0,106837.06,0.0
3979,15762216.0,Grieve,569.0,France,Female,40.0,7.0,0.0,1.0,1.0,0.0,163944.18,0.0
3980,15657830.0,Ch'ang,755.0,Spain,Female,34.0,7.0,0.0,2.0,1.0,1.0,129891.66,0.0
3981,15679550.0,Chien,682.0,Germany,Male,39.0,8.0,109960.06,4.0,1.0,0.0,479.54,1.0
3982,15700864.0,Nebechukwu,661.0,France,Male,37.0,3.0,0.0,2.0,1.0,1.0,118959.64,0.0
3983,15599090.0,Calabrese,646.0,France,Male,36.0,6.0,0.0,2.0,0.0,1.0,136983.77,0.0
3984,15656901.0,Chin,543.0,France,Female,44.0,3.0,0.0,2.0,1.0,0.0,121210.09,0.0
3985,15633059.0,Shih,725.0,France,Female,36.0,3.0,0.0,1.0,1.0,1.0,55725.03,0.0
3986,15572631.0,Maclean,765.0,Germany,Female,25.0,10.0,141616.55,1.0,1.0,0.0,183872.88,0.0
3987,15604832.0,Walker,628.0,Germany,Male,38.0,9.0,71097.23,2.0,1.0,1.0,48988.18,0.0
3988,15773869.0,Ozerova,712.0,France,Female,38.0,6.0,0.0,2.0,1.0,0.0,88838.14,0.0
3989,15676521.0,K?,646.0,France,Female,40.0,6.0,0.0,1.0,1.0,0.0,55313.51,1.0
3990,15773972.0,Davy,637.0,Germany,Male,52.0,1.0,135296.33,2.0,1.0,0.0,52337.97,1.0
3991,15659800.0,Smith,601.0,France,Male,40.0,2.0,0.0,2.0,1.0,1.0,137763.35,0.0
3992,15690332.0,Okwudilichukwu,659.0,France,Male,39.0,3.0,0.0,2.0,1.0,1.0,103608.06,0.0
